city,lat,lng,country,population,lat_rad,lng_rad,airport_id,own_airport
Jonava,55.0722,24.2806,Lithuania,27804.0,0.9611912163168213,0.4237764143597352,[3956],0.0
Bongor,10.2806,15.3722,Chad,27770.0,0.17943031908052903,0.2682955032750723,[998],0.0
Mongo,12.1837,18.7,Chad,27763.0,0.21264568007523313,0.32637657012293964,[7413],0.0
La Madeleine,50.6558,3.071,France,21173.0,0.8841104952317436,0.05359906132874586,[10089],0.0
Penarth,51.43,-3.17,United Kingdom,22083.0,0.8976228343006837,-0.055326937288220246,[488],0.0
Acomb,53.955,-1.126,United Kingdom,22215.0,0.9416923979135404,-0.01965240737745615,[573],0.0
Dunleary,53.3,-6.14,Ireland,23857.0,0.9302604913129776,-0.10716321607245183,[599],0.0
Koulikoro,12.8833,-7.55,Mali,23919.0,0.22485600352218546,-0.13177235852557187,[1044],0.0
Béthune,50.5303,2.6408,France,24895.0,0.8819201070204906,0.046090654886666256,[1400],0.0
Neuilly-Plaisance,48.8619,2.5064,France,21150.0,0.8528010337802173,0.04374493237198588,[12640],0.0
Don Bosco,-34.7,-58.2833,Argentina,20876.0,-0.6056292504420324,-1.017235483927611,[2442],0.0
Tantoyuca,21.35,-98.2333,Mexico,23893.0,0.3726277953007894,-1.7144945200993458,[1849],0.0
Isla Vista,34.4144,-119.8581,United States,27690.0,0.6006445900983366,-2.0919184801846153,[3949],0.0
Portishead,51.484,-2.7626,United Kingdom,25000.0,0.8985653120967606,-0.04821646591559535,[490],0.0
Tepetlaoxtoc,19.5731,-98.8203,Mexico,25523.0,0.3416150398221021,-1.7247396028085524,[1824],0.0
Kičevo,41.5142,20.9631,Macedonia,27067.0,0.72455947633143,0.3658751164248233,[1736],0.0
Koper,45.5475,13.7307,Slovenia,25611.0,0.7949538410521172,0.23964592360358541,[1571],0.0
Rehoboth,-23.3167,17.0833,Namibia,25219.0,-0.40695318569976185,0.2981598321059473,[5645],0.0
Ciudad Altamirano,18.3583,-100.6667,Mexico,24533.0,0.320412780068875,-1.7569653621173758,[1856],0.0
Caversham,51.467,-0.973,United Kingdom,23885.0,0.8982686061239216,-0.016982053621904827,[7773],0.0
Kings Norton,52.4072,-1.9272,United Kingdom,24380.0,0.9146781917511724,-0.03363598534443472,[469],0.0
Imperial Beach,32.5689,-117.1184,United States,27440.0,0.5684345387527812,-2.044101694667727,[7659],0.0
Magdalena de Kino,30.6167,-111.05,Mexico,23359.0,0.5343622210953479,-1.938188134339703,[1827],0.0
Al Ghayz̧ah,16.2394,52.1638,Yemen,27404.0,0.2834309985483672,0.9104300603518181,[3979],0.0
Shtime,42.4333,21.0333,Kosovo,27324.0,0.7406007974865099,0.3671003375597233,2010,0.0
Hackney,51.5414,-0.0266,United Kingdom,11734.0,0.8995671310874054,-0.00046425758103049166,[503],0.0
Velenje,46.3667,15.1167,Slovenia,25333.0,0.8092515782844548,0.2638361870362268,[1572],0.0
Bishopbriggs,55.9046,-4.225,United Kingdom,23820.0,0.975719337010422,-0.07374016089676041,[8405],0.0
Piastów,52.1833,20.85,Poland,23332.0,0.9107703995559571,0.3639011490408177,[679],0.0
Bergenfield,40.9236,-73.9983,United States,27327.0,0.7142515617691515,-1.29151397587852,[3624],0.0
Thornaby on Tees,54.5556,-1.3049,United Kingdom,24741.0,0.9521748454010184,-0.022774801409274004,[522],0.0
Stalybridge,53.4834,-2.04,United Kingdom,23731.0,0.9334614251611353,-0.03560471674068432,[479],0.0
Cerro Azul,21.2,-97.7331,Mexico,23573.0,0.3700098014227979,-1.70576438318087,[1830],0.0
Kingswinford,52.4981,-2.1657,United Kingdom,25191.0,0.9162646960412352,-0.037798595610441195,[474],0.0
Easton,40.6858,-75.2209,United States,27189.0,0.710101168807909,-1.3128523713134026,[7870],1.0
Priboj,43.5816,19.5273,Serbia,27133.0,0.7606424132871608,0.34081567902468873,[1739],0.0
Xoxocotla,18.685,-99.2439,Mexico,21074.0,0.32611477073514045,-1.7321328175200004,[1787],0.0
West Whittier-Los Nietos,33.9759,-118.0689,United States,27144.0,0.5929913213283414,-2.060691049207933,[10017],0.0
Indiana,40.622,-79.1552,United States,27142.0,0.7089876487451365,-1.3815188600746153,[4169],0.0
Farnley,53.7876,-1.6159,United Kingdom,24213.0,0.938770716745702,-0.02820277538297637,[517],0.0
Sensuntepeque,13.88,-88.63,El Salvador,26989.0,0.24225170017681297,-1.5468853160425742,[1893],0.0
Orly,48.7439,2.3928,France,23801.0,0.8507415452628639,0.04176223834172031,[1386],0.0
Siliana,36.0833,9.3833,Tunisia,26960.0,0.62977238998487,0.16376947970238392,[292],0.0
Catió,11.2833,-15.25,Guinea-Bissau,26999.0,0.1969307354902762,-0.26616271092913524,[1060],0.0
La Unión,13.332,-87.839,El Salvador,26807.0,0.23268729587588402,-1.533079761659299,[13347],0.0
Chapala,20.2933,-103.1897,Mexico,21596.0,0.35418490109496525,-1.8010000191451927,[1804],0.0
Weingarten,47.8078,9.6417,Germany,24943.0,0.8344035181349451,0.16827941048953726,[382],0.0
Maywood,33.9885,-118.1877,United States,26973.0,0.5932112328140927,-2.0627645003593025,[3508],0.0
Cormeilles-en-Parisis,48.9739,2.2014,France,24161.0,0.854755802542451,0.03842167815340317,[4303],0.0
Belmont,37.5154,-122.2955,United States,26941.0,0.6547672502026807,-2.1344591353727256,[7683],0.0
Reisterstown,39.4552,-76.8144,United States,26933.0,0.6886231470328666,-1.3406641929439325,[3849],0.0
Alfreton,53.097,-1.38,United Kingdom,22302.0,0.9267174729314291,-0.024085543677521744,[5561],0.0
Maisons-Laffitte,48.9469,2.1456,France,23669.0,0.8542845636444125,0.03744778443079033,[7838],0.0
Atlatlahucan,18.935,-98.9,Mexico,22079.0,0.3304780938651263,-1.726130630222392,[1787],0.0
Rolim de Moura,-11.7302,-61.7806,Brazil,24516.0,-0.20473061191743885,-1.0782748838576088,[13830],0.0
Elgin,57.65,-3.315,United Kingdom,24320.0,1.006182313774731,-0.057857664703612026,[544],0.0
Itaberaí,-16.02,-49.81,Brazil,22129.0,-0.27960174616949157,-0.8693485004183756,[2562],0.0
Kościan,52.0833,16.65,Poland,24086.0,0.9090250703039626,0.29059732045705583,[7816],0.0
Nola,3.5337,16.0666,Central African Republic,26809.0,0.06167469977772362,0.280415069600921,[889],0.0
La Valette-du-Var,43.1383,5.9831,France,23884.0,0.7529053687130699,0.10442479447607274,[1438],0.0
Kiryas Joel,41.3406,-74.166,United States,26813.0,0.7215295847499679,-1.2944408930341145,[3661],0.0
Lemon Grove,32.7331,-117.0344,United States,26811.0,0.5713003693845559,-2.042635618096052,[7693],0.0
Lindenhurst,40.6858,-73.371,United States,26801.0,0.710101168807909,-1.2805655254807595,[8034],0.0
Meoqui,28.2722,-105.4819,Mexico,22574.0,0.4934429767823409,-1.8410064562594066,[1797],0.0
Felixstowe,51.9639,1.3515,United Kingdom,23689.0,0.9069411471770814,0.023588124840703363,[558],0.0
Ocampo,21.65,-101.5,Mexico,23500.0,0.3778637830567723,-1.7715091907742444,[1815],0.0
Bayanhongor,46.1944,100.7181,Mongolia,26252.0,0.8062443759832686,1.757862461352901,[6371],0.0
Blenheim,-41.5167,173.95,New Zealand,26400.0,-0.7246031095627298,3.036000233844136,[2037],0.0
Moyo,3.6504,31.72,Uganda,22434.0,0.063711499014801,0.5536184387326013,[5709],0.0
Camborne,50.213,-5.3,United Kingdom,21600.0,0.8763821773039127,-0.09250245035569947,[484],0.0
Voinjama,8.4167,-9.75,Liberia,26594.0,0.14689912715260675,-0.17016960206944712,[1063],0.0
Nakhon Phanom,17.4069,104.7808,Thailand,26437.0,0.303807717565401,1.8287699528736745,[3936],1.0
Atherton,53.523,-2.495,United Kingdom,22000.0,0.934152575544925,-0.043545964837258526,[9860],0.0
Meyrin,46.2322,6.0791,Switzerland,24144.0,0.8069041104405225,0.1061003105579873,[1665],0.0
Utena,55.5,25.6028,Lithuania,26491.0,0.9686577348568529,0.44685315772960416,[3960],0.0
Stanmore,51.618,-0.314,United Kingdom,23700.0,0.900904053294433,-0.005480333851262195,[9276],0.0
Valmiera,57.5381,25.4231,Latvia,25093.0,1.0042292903417493,0.4437168010637704,[11685],0.0
Suphan Buri,14.4675,100.1169,Thailand,26164.0,0.2525055095322796,1.747369541889911,[3158],0.0
Failsworth,53.5102,-2.1575,United Kingdom,20680.0,0.9339291734006697,-0.03765547861177766,[9860],0.0
Torcy,48.8502,2.6508,France,22568.0,0.852596830257734,0.046265187811865685,[12640],0.0
Dongola,19.1769,30.4839,Sudan,26404.0,0.3347000453257006,0.5320444238486994,[1167],1.0
Mendi,-6.1478,143.6572,Papua New Guinea,26252.0,-0.10729935175410739,2.507291134195998,[5429],1.0
Viseu,-1.1965,-46.14,Brazil,18958.0,-0.02088286450011215,-0.8052949168701836,[7533],0.0
Ulaangom,49.9833,92.0667,Mongolia,26319.0,0.8723731560120818,1.6068670464458634,[7558],1.0
University Park,25.7469,-80.3684,United States,26317.0,0.44936817718172806,-1.4026931945598107,[3576],0.0
Rodez,44.3506,2.575,France,24057.0,0.7740639952349971,0.044942228238853986,[1289],1.0
Whitefield,53.5521,-2.2992,United Kingdom,23283.0,0.9346604663572554,-0.04012861016185362,[9860],0.0
Apodi,-5.65,-37.8,Brazil,16757.0,-0.09861110273767963,-0.6597344572538565,[2592],0.0
Belper,53.029,-1.475,United Kingdom,21822.0,0.9255306490400731,-0.025743606466916362,[523],0.0
Oxkutzkab,20.3028,-89.4183,Mexico,23096.0,0.3543507073739048,-1.5606437465360457,[1819],0.0
Soledad,36.4432,-121.3426,United States,26207.0,0.6360538299627975,-2.1178278929304715,[11855],0.0
Gjirokastër,40.0758,20.1389,Albania,25301.0,0.6994546603707436,0.351490112729886,[11872],0.0
Lormont,44.8792,-0.5217,France,23538.0,0.7832898056610391,-0.009105382707654418,[1264],0.0
Chaville,48.8086,2.1886,France,20520.0,0.8518707732889043,0.0381982760091479,[1388],0.0
Malinalco,18.9483,-99.4947,Mexico,22970.0,0.33071022265564154,-1.736510103284002,[1787],0.0
Cliffside Park,40.8221,-73.988,United States,26133.0,0.7124800525783772,-1.2913342069655644,[3624],0.0
Eirunepé,-6.66,-69.8738,Brazil,21750.0,-0.11623892818282235,-1.219527870880014,[8247],0.0
Svay Rieng,11.0878,105.7994,Cambodia,23956.0,0.19351861680262727,1.8465478766344887,[3034],0.0
Leisure City,25.4937,-80.4369,United States,26080.0,0.4449490035156784,-1.4038887450974267,[3798],0.0
Sumbe,-11.2052,13.8417,Angola,26000.0,-0.1955676333444686,0.2415832390732991,[11806],1.0
Bajina Bašta,43.9731,19.5597,Serbia,26022.0,0.7674753773087186,0.34138116570233484,[1739],0.0
Heroica Ciudad de Tlaxiaco,17.2704,-97.68,Mexico,21391.0,0.30142534313642866,-1.7048376133480612,[1829],0.0
Belmont,42.396,-71.1795,United States,26043.0,0.739949789675516,-1.242316634923304,[3425],0.0
Clevedon,51.438,-2.854,United Kingdom,21281.0,0.8977624606408433,-0.049811696851918164,[490],0.0
Sainte-Thérèse,45.6333,-73.85,Canada,26025.0,0.7964513335503284,-1.2889256525978123,[93],0.0
Hovd,48.0167,91.5667,Mongolia,26023.0,0.8380495109423612,1.5981404001858917,[6373],0.0
Le Petit-Quevilly,49.4311,1.0539,France,21995.0,0.8627354478825691,0.01839402498676824,[1375],0.0
Castaños,26.7833,-101.4167,Mexico,22401.0,0.4674567695493973,-1.7700553315073333,[1823],0.0
Fontaine,45.1939,5.6856,France,22523.0,0.7887823568170653,0.0992324399513896,[1340],0.0
Cəlilabad,39.2042,48.4958,Azerbaijan,25846.0,0.684242370610361,0.8464113833886661,[8774],0.0
Litherland,53.4727,-2.999,United Kingdom,22242.0,0.9332746749311719,-0.052342424267309944,[528],0.0
Chandlers Ford,50.984,-1.3792,United Kingdom,21436.0,0.8898386658367891,-0.024071581043505794,[495],0.0
Nangō,34.6003,135.6956,Japan,23315.0,0.603889157177794,2.3683350004692176,[2338],0.0
Jardim,-21.4799,-56.15,Brazil,23780.0,-0.37489497799913,-0.980002374994816,[13121],0.0
Amnat Charoen,15.85,104.6333,Thailand,25858.0,0.27663468644110123,1.826195592226983,[3937],0.0
Morsang-sur-Orge,48.6618,2.3461,France,20909.0,0.8493086299469766,0.040947169581038965,[1386],0.0
Montgeron,48.7039,2.4605,France,23775.0,0.8500434135620663,0.042943826245320484,[1386],0.0
Itupiranga,-5.12,-49.3,Brazil,21301.0,-0.08936085770210968,-0.8604473212332044,[2584],0.0
Croix,50.6781,3.1508,France,21041.0,0.8844997036549384,0.05499183407183733,[10089],0.0
Penwortham,53.74,-2.72,United Kingdom,23047.0,0.9379399400217527,-0.047472955654245766,[518],0.0
Szczytno,53.5628,20.9853,Poland,23500.0,0.9348472165872188,0.366262579518766,[11103],0.0
El Tarf,36.7669,8.3136,Algeria,25594.0,0.6417034607515032,0.14509969269380057,[220],0.0
Atoyac de Álvarez,17.2,-100.4333,Mexico,20515.0,0.30019663134302466,-1.752891763643221,[1783],0.0
Nar’yan-Mar,67.6378,53.0067,Russia,24775.0,1.1805023088054205,0.9251414406168783,[4371],0.0
Kidsgrove,53.0874,-2.2478,United Kingdom,23756.0,0.9265499213232378,-0.03923151092632854,[479],0.0
Ewa Gentry,21.3344,-158.0262,United States,25752.0,0.3723555239374782,-2.758077494415063,[8824],0.0
Onex,46.1833,6.1,Switzerland,18977.0,0.8060506444362973,0.1064650843716541,[1665],0.0
San Juan Zitlaltepec,19.7167,-99.05,Mexico,19600.0,0.34412133262796596,-1.7287486241003833,[1824],0.0
San Marcos,14.966,-91.8,Guatemala,25088.0,0.26120597585347133,-1.6022122533307945,[5813],0.0
Baturité,-4.3296,-38.88,Brazil,22417.0,-0.0755657752943465,-0.6785840131753954,[2559],0.0
Zwedru,6.0704,-8.13,Liberia,25678.0,0.10594846691306378,-0.14189526818713902,[7429],0.0
Decatur,33.7711,-84.2968,United States,25696.0,0.589416887020257,-1.471256708895156,"[4042, 12675]",1.0
Tipasa,36.5942,2.443,Algeria,25225.0,0.6386892771333089,0.042638393626221474,[207],0.0
Kafr Shukr,30.547,31.2673,Egypt,23390.0,0.5331457266067079,0.545717333208823,[1128],0.0
South Bradenton,27.4612,-82.5821,United States,25646.0,0.47928835654866686,-1.4413295482112092,[4067],0.0
Laurel,39.095,-76.8622,United States,25631.0,0.6823364710671831,-1.3414984603263855,[3489],0.0
Guiseley,53.875,-1.706,United Kingdom,22347.0,0.940296134511945,-0.029775317039023263,[517],0.0
Fray Bentos,-33.1333,-58.3,Uruguay,24406.0,-0.5782851770510372,-1.017526953912694,[11269],0.0
Loos,50.6128,3.0144,France,22233.0,0.8833600036533861,0.052611204972117076,[1399],0.0
Northwood,51.601,-0.4176,United Kingdom,22047.0,0.900607347321594,-0.007288494956328321,[564],0.0
Longjumeau,48.6943,2.2958,France,21221.0,0.8498758619538748,0.04006926896728581,[1386],0.0
Artashat,39.9539,44.5506,Armenia,25400.0,0.6973271040125624,0.7775546537389858,[3962],0.0
Swinton,53.5122,-2.3412,United Kingdom,22931.0,0.9339640799857096,-0.040861648447691246,[9860],0.0
El Cerrito,37.9197,-122.3025,United States,25508.0,0.6618236163684937,-2.1345813084203646,[9071],0.0
Aţ Ţafīlah,30.8375,35.6042,Jordan,25429.0,0.5382159080837513,0.621410517538565,[2170],0.0
Penistone,53.525,-1.629,United Kingdom,22909.0,0.9341874821299648,-0.028431413514987628,[550],0.0
Kérkyra,39.6239,19.9214,Greece,24838.0,0.6915675174809811,0.34769402160679835,[1460],0.0
Holborn,51.5172,-0.1182,United Kingdom,13023.0,0.8991447614084228,-0.0020629791758572974,[7722],0.0
Ossett,53.68,-1.58,United Kingdom,21231.0,0.9368927424705561,-0.02757620218151041,[517],0.0
Dronfield,53.3024,-1.4664,United Kingdom,21261.0,0.9303023792150255,-0.025593508151244847,[550],0.0
Sainte-Foy-lès-Lyon,45.73,4.8,France,22012.0,0.7981390669370069,0.08377580409572781,[1346],0.0
San Lorenzo,37.6737,-122.1349,United States,25388.0,0.6575301064085877,-2.1316561365940223,[8982],0.0
Canelones,-34.538,-56.284,Uruguay,19698.0,-0.6028018170538015,-0.9823411161924884,[2813],0.0
Puyo,-1.483,-77.987,Ecuador,24881.0,-0.02588323280707591,-1.3611299237528176,[8762],0.0
Friern Barnet,51.6126,-0.1584,United Kingdom,17250.0,0.9008098055148254,-0.0027646015351590184,[9276],0.0
Kafr Qāsim,32.1142,34.9772,Israel,22743.0,0.5604985266439629,0.6104673031285607,[1590],0.0
South Pasadena,34.1103,-118.1573,United States,25329.0,0.5953370438430219,-2.062233920266696,[10017],0.0
Kenilworth,52.341,-1.566,United Kingdom,22413.0,0.9135227837863521,-0.0273318560862312,[470],0.0
Lambaréné,-0.6883,10.2319,Gabon,25310.0,-0.01201310124147697,0.1785803437348078,[965],0.0
Maesteg,51.61,-3.65,United Kingdom,21000.0,0.9007644269542735,-0.06370451769779303,[485],0.0
Valinda,34.0401,-117.93,United States,25296.0,0.5941118227081218,-2.058266786876913,[10017],0.0
Visby,57.629,18.3071,Sweden,24693.0,1.005815794631812,0.3195191714918539,[746],1.0
Montigny-lès-Metz,49.1006,6.1539,France,21819.0,0.8569671347047277,0.10740581683847905,[1426],0.0
Ban Khlong Ton Madua,13.6372,100.2967,Thailand,22265.0,0.2380140407529707,1.7505076438849967,[3157],0.0
Coral Terrace,25.7464,-80.3049,United States,25234.0,0.4493594505354681,-1.4015849104847944,[3576],0.0
Paracuru,-3.3995,-39.04,Brazil,21196.0,-0.059332467921547234,-0.6813765399785863,[2559],0.0
Mohale’s Hoek,-30.159,27.48,Lesotho,24992.0,-0.5263738491089698,0.4796164784480418,[1018],0.0
Levittown,18.4454,-66.1759,Puerto Rico,25225.0,0.32193296184736203,-1.1549873404705155,[2887],0.0
Palm Springs,26.6349,-80.0968,United States,25216.0,0.46486670093943766,-1.397952880311394,"[3839, 7646, 7648]",1.0
Vukovar,45.35,19.0033,Croatia,24938.0,0.7915068157794285,0.3316701537442384,[1202],0.0
Wewak,-3.55,143.6333,Papua New Guinea,25143.0,-0.061959188445798695,2.506874000504771,[6],1.0
Sheldon,52.45,-1.7666,United Kingdom,21817.0,0.9154251926710258,-0.030832986565731826,[469],0.0
Baldwin,40.6634,-73.6104,United States,25134.0,0.7097102150554623,-1.284743843710034,[3797],0.0
Hacı Zeynalabdin,40.6242,49.5575,Azerbaijan,22000.0,0.7090260459886805,0.8649415440570898,[14087],0.0
Juneau,58.4546,-134.1739,United States,25085.0,1.0202252329362773,-2.3417763252416197,[3492],1.0
Santiago Ixcuintla,21.811,-105.2079,Mexico,18365.0,0.3806737631524832,-1.8362242541089422,[1802],0.0
Normanton,53.697,-1.416,United Kingdom,20872.0,0.9371894484433951,-0.024713862208239706,[9864],0.0
Kaga Bandoro,7.0006,19.1808,Central African Republic,24661.0,0.12218351961511505,0.3347681131665284,[888],0.0
Tbeng Meanchey,13.8167,104.9667,Cambodia,24380.0,0.24114690676030054,1.832014519953132,[3036],0.0
Portalegre,39.3167,-7.4167,Portugal,24930.0,0.6862058660188545,-0.12944583463266343,[13719],0.0
University Park,32.8506,-96.7937,United States,24985.0,0.5733511312556492,-1.6893687601876355,[3502],0.0
Bispham,53.852,-3.041,United Kingdom,20001.0,0.9398947087839863,-0.05307546255314756,[514],0.0
Cloverleaf,29.7882,-95.1724,United States,24953.0,0.5199021682425748,-1.6610717370250512,[3566],0.0
Le Plessis-Trévise,48.8111,2.5717,France,20130.0,0.8519144065202042,0.04488463237353817,[12640],0.0
Ptuj,46.4186,15.8714,Slovenia,23957.0,0.8101574041662398,0.277008186901028,[1570],0.0
Krathum Baen,13.6519,100.2572,Thailand,21904.0,0.23827060415301388,1.7498182388304588,[3157],0.0
Riverbank,37.7268,-120.9402,United States,24881.0,0.6584568762413967,-2.1108046880204463,[3816],0.0
Tassin-la-Demi-Lune,45.764,4.78,France,22297.0,0.7987324788826851,0.08342673824532895,[1346],0.0
Stratton Saint Margaret,51.586,-1.762,United Kingdom,22698.0,0.9003455479337948,-0.030752701420140086,[560],0.0
Lincolnia,38.8158,-77.1543,United States,24808.0,0.677463511795615,-1.346596567071461,[3520],0.0
Kanmaki,34.5628,135.7167,Japan,21318.0,0.6032346587082962,2.3687032649413884,[2338],0.0
March,52.551,0.088,United Kingdom,22298.0,0.9171879752155402,0.00153588974175501,[546],0.0
Tequixquiac,19.9097,-99.1417,Mexico,22676.0,0.34748981808431506,-1.7303490910244623,[1832],0.0
Melrose Park,41.9029,-87.8642,United States,24703.0,0.731343571133932,-1.5335195846308016,[3830],0.0
Kasamatsuchō,35.3672,136.7633,Japan,22513.0,0.6172740872113385,2.3869698808927606,[2320],0.0
Sühbaatar,50.2364,106.2064,Mongolia,24235.0,0.8767905843488795,1.8536513666901056,[7557],0.0
Reyes Acozac,19.7667,-98.9833,Mexico,20478.0,0.3449939972539631,-1.727584489489303,[1824],0.0
Baalbek,34.0061,36.2086,Lebanon,24000.0,0.5935184107624437,0.6319592875376188,[11907],0.0
Palmers Green,51.6178,-0.1092,United Kingdom,15162.0,0.9009005626359291,-0.001905899543177808,[9276],0.0
Montmorency,48.9906,2.3228,France,21461.0,0.855047272527534,0.04054050786532429,[4303],0.0
Hornsey,51.587,-0.118,United Kingdom,12659.0,0.9003630012263149,-0.0020594885173533086,[7722],0.0
Herndon,38.9699,-77.3867,United States,24601.0,0.6801530641729383,-1.3506527122530958,[3714],0.0
Maplewood,40.733,-74.2711,United States,24596.0,0.7109249642148502,-1.2962752340779606,[3494],0.0
Falmouth,50.15,-5.07,United Kingdom,21797.0,0.8752826198751562,-0.08848819307611251,[484],0.0
Royton,53.566,-2.121,United Kingdom,21284.0,0.9349030671232826,-0.03701843343479973,[9860],0.0
Bailey's Crossroads,38.8477,-77.1305,United States,24570.0,0.6780202718270012,-1.3461811787094864,[3520],0.0
Chiconcuac,19.55,-98.9,Mexico,19656.0,0.34121186876489146,-1.726130630222392,[1824],0.0
Falagueira,38.759,-9.2199,Portugal,14530.0,0.6764721647804822,-0.1609176117046252,[1638],0.0
Shārūnah,28.5667,30.85,Egypt,22221.0,0.4985829714294642,0.5384340742402507,[11811],0.0
Rockville Centre,40.6644,-73.6383,United States,24550.0,0.7097276683479822,-1.2852307905713405,[3797],0.0
Linslade,51.9243,-0.6774,United Kingdom,21590.0,0.9062499967932917,-0.011822860353009588,[551],0.0
Lop Buri,14.8,100.6269,Thailand,24166.0,0.2583087292951608,1.756270721075082,[3159],1.0
Newquay,50.412,-5.0757,United Kingdom,20342.0,0.8798553825153814,-0.0885876768434762,[481],0.0
Gan Yavne,31.7886,34.7053,Israel,22453.0,0.5548157345994694,0.605721752892388,[1597],0.0
Plumstead,51.49,0.09,United Kingdom,16736.0,0.8986700318518803,0.0015707963267948964,[503],0.0
Watauga,32.8718,-97.2515,United States,24481.0,0.5737211410570721,-1.6973588775032653,[3723],0.0
Cotija de la Paz,19.81,-102.7047,Mexico,19018.0,0.34574972482007665,-1.7925351722730203,[1857],0.0
Carlow,52.8306,-6.9317,Ireland,24272.0,0.9220679158041162,-0.12098098776049095,[602],0.0
La Celle-Saint-Cloud,48.8411,2.1344,France,20966.0,0.8524380052958025,0.03725230755456697,[7838],0.0
São João da Madeira,40.9,-8.5,Portugal,21713.0,0.7138396640656808,-0.14835298641951802,[1632],0.0
Montigny-lès-Cormeilles,48.9944,2.1958,France,21601.0,0.8551135950391098,0.038323939715291494,[4303],0.0
Suitland,38.8492,-76.9225,United States,24444.0,0.6780464517657812,-1.342550893865338,[3552],0.0
Fatick,14.3167,-16.4167,Senegal,24243.0,0.2498735530202722,-0.28652546731215306,[1083],0.0
Chesham,51.712,-0.612,United Kingdom,21483.0,0.9025446627913077,-0.010681415022205296,[7804],0.0
Lodi,40.8784,-74.0814,United States,24347.0,0.71346267294725,-1.2929643444869272,[3624],0.0
Villa Sarmiento,-34.6333,-58.5667,Argentina,17481.0,-0.6044651158309521,-1.022181747027763,[2449],0.0
San Fernando,34.2886,-118.4363,United States,24322.0,0.5984489658993277,-2.0671033888797603,[8220],0.0
Chanthaburi,12.6086,102.1039,Thailand,23835.0,0.22006158406695703,1.7820492341270382,[4135],0.0
Peekskill,41.2883,-73.9227,United States,24295.0,0.7206167775511748,-1.2901945069640124,[3661],0.0
Barras,-4.25,-42.3,Brazil,21597.0,-0.07417649320975901,-0.7382742735936013,[2623],0.0
Terrytown,29.9014,-90.0279,United States,24244.0,0.5218778809558324,-1.571283273656203,[3768],0.0
Vélizy-Villacoublay,48.7834,2.1834,France,22036.0,0.8514309503174018,0.03810751888804419,[1388],0.0
Kėdainiai,55.2833,23.9667,Lithuania,24177.0,0.9648756063677811,0.41829782583772496,[11802],1.0
Newton in Makerfield,53.45,-2.633,United Kingdom,22114.0,0.9328784851909692,-0.045954519205010695,[9860],0.0
Vrbas,45.5697,19.6378,Serbia,24112.0,0.79534130414606,0.34274426784814244,[13078],0.0
Neath,51.66,-3.81,United Kingdom,19258.0,0.9016370915802706,-0.06649704450098395,[489],0.0
Huskvarna,57.7919,14.2756,Sweden,22000.0,1.008658935983311,0.24915622269770252,[688],0.0
Atar,20.5167,-13.05,Mauritania,24021.0,0.3580839666439206,-0.22776546738526002,[1096],1.0
Motul,21.1667,-89.4667,Mexico,21508.0,0.3694286067818837,-1.5614884858940108,[1819],0.0
Elmwood Park,41.9225,-87.8163,United States,24098.0,0.7316856556673228,-1.5326835719190963,[3830],0.0
Novo Mesto,45.7981,15.1628,Slovenia,23341.0,0.799327636157615,0.2646407838213962,[1568],0.0
Renfrew,55.8791,-4.3868,United Kingdom,21854.0,0.9752742780511634,-0.07656410362648725,[534],0.0
Horwich,53.592,-2.54,United Kingdom,20067.0,0.9353568527288011,-0.044331363000655974,[9860],0.0
Cottingham,53.7822,-0.4136,United Kingdom,17164.0,0.9386764689660944,-0.007218681786248547,[511],0.0
Southgate,51.6316,-0.1265,United Kingdom,14454.0,0.9011414180727042,-0.0022078415037728267,[9276],0.0
Guaranda,-1.6056,-79.0031,Ecuador,23874.0,-0.028023006470020952,-1.3788642142823322,[2689],0.0
Kibaha,-6.7586,38.9289,Tanzania,23050.0,-0.11795982282528876,0.6794374791796205,[1177],0.0
Tysons,38.9215,-77.2273,United States,23749.0,0.679308324814973,-1.347870657425417,[3520],0.0
Tewkesbury,51.99,-2.16,United Kingdom,19778.0,0.907396678111852,-0.03769911184307752,[472],0.0
Palm Tree,41.3411,-74.1667,United States,23744.0,0.7215383113962277,-1.2944531103388786,[3661],0.0
Satun,6.6147,100.0681,Thailand,23612.0,0.11544829403166891,1.7465178212149377,[3172],1.0
Villeneuve-le-Roi,48.7333,2.4167,France,21384.0,0.8505565403621526,0.042179372032946964,[1386],0.0
Phetchaburi,13.1119,99.9458,Thailand,23235.0,0.2288458261922445,1.7443832835397488,[3165],0.0
Copiague,40.6728,-73.3932,United States,23716.0,0.7098742760051497,-1.2809529885747022,[8034],0.0
Oak Ridge,28.4727,-81.4169,United States,23712.0,0.49694236193258945,-1.4209929717669714,[13098],0.0
Chilly-Mazarin,48.7025,2.3125,France,20181.0,0.8500189789525383,0.04036073895236887,[1386],0.0
Ashland,37.6942,-122.1159,United States,23635.0,0.6578878989052466,-2.1313245240361436,[8982],0.0
West Puente Valley,34.0512,-117.9681,United States,23629.0,0.5943055542550931,-2.058931757321923,[10017],0.0
Rosemont,38.5477,-121.3553,United States,23617.0,0.6727842840710182,-2.1180495497454745,[3434],0.0
Southbourne,50.722,-1.798,United Kingdom,18960.0,0.8852659031965638,-0.03138101995085805,[494],0.0
Peterlee,54.76,-1.33,United Kingdom,20164.0,0.9557422983920948,-0.023212879051524585,[522],0.0
